    n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, selection_cmp, selection_swaps, selection_time, heap_cmp, heap_swaps, heap_time
 6358,              ,                ,               ,    133360,       23424,      54731,              ,                ,               ,         ,           ,          
 6359,              ,                ,               ,    134857,       23411,      50118,              ,                ,               ,         ,           ,          
 6360,              ,                ,               ,    131549,       23525,      49413,              ,                ,               ,         ,           ,          
 6361,              ,                ,               ,    133819,       23259,      51098,              ,                ,               ,         ,           ,          
 6362,              ,                ,               ,    134977,       23223,      50148,              ,                ,               ,         ,           ,          
 6363,              ,                ,               ,    132307,       23355,      48695,              ,                ,               ,         ,           ,          
 6364,              ,                ,               ,    133628,       23470,      56777,              ,                ,               ,         ,           ,          
 6365,              ,                ,               ,    133354,       23493,      50141,              ,                ,               ,         ,           ,          
 6366,              ,                ,               ,    130771,       23647,      48916,              ,                ,               ,         ,           ,          
 6367,              ,                ,               ,    131167,       23665,      50666,              ,                ,               ,         ,           ,          
 6368,              ,                ,               ,    136784,       23216,      51396,              ,                ,               ,         ,           ,          
 6369,              ,                ,               ,    137571,       23389,      51015,              ,                ,               ,         ,           ,          
 6370,              ,                ,               ,    136766,       23216,      52378,              ,                ,               ,         ,           ,          
 6371,              ,                ,               ,    136646,       23377,      50644,              ,                ,               ,         ,           ,          
 6372,              ,                ,               ,    136389,       23333,      52023,              ,                ,               ,         ,           ,          
 6373,              ,                ,               ,    136090,       23563,      50167,              ,                ,               ,         ,           ,          
 6374,              ,                ,               ,    134748,       23441,      51822,              ,                ,               ,         ,           ,          
 6375,              ,                ,               ,    135072,       23466,      48542,              ,                ,               ,         ,           ,          
 6376,              ,                ,               ,    129219,       23652,      49495,              ,                ,               ,         ,           ,          
 6377,              ,                ,               ,    133618,       23537,      51719,              ,                ,               ,         ,           ,          
 6378,              ,                ,               ,    134210,       23502,      51537,              ,                ,               ,         ,           ,          
 6379,              ,                ,               ,    133977,       23495,      48653,              ,                ,               ,         ,           ,          
 6380,              ,                ,               ,    133318,       23580,      49104,              ,                ,               ,         ,           ,          
 6381,              ,                ,               ,    131588,       23470,      48865,              ,                ,               ,         ,           ,          
 6382,              ,                ,               ,    131538,       23626,      49438,              ,                ,               ,         ,           ,          
 6383,              ,                ,               ,    134606,       23419,      58451,              ,                ,               ,         ,           ,          
 6384,              ,                ,               ,    134944,       23379,      51011,              ,                ,               ,         ,           ,          
 6385,              ,                ,               ,    139015,       23483,      53807,              ,                ,               ,         ,           ,          
 6386,              ,                ,               ,    133620,       23569,      51527,              ,                ,               ,         ,           ,          
 6387,              ,                ,               ,    135307,       23470,      56024,              ,                ,               ,         ,           ,          
 6388,              ,                ,               ,    135348,       23590,      61327,              ,                ,               ,         ,           ,          
 6389,              ,                ,               ,    137218,       23285,      52245,              ,                ,               ,         ,           ,          
 6390,              ,                ,               ,    135513,       23420,      53931,              ,                ,               ,         ,           ,          
 6391,              ,                ,               ,    136553,       23546,      51749,              ,                ,               ,         ,           ,          
 6392,              ,                ,               ,    134819,       23359,      53691,              ,                ,               ,         ,           ,          
 6393,              ,                ,               ,    135514,       23423,      55044,              ,                ,               ,         ,           ,          
 6394,              ,                ,               ,    131324,       23672,      54661,              ,                ,               ,         ,           ,          
 6395,              ,                ,               ,    135101,       23323,      56212,              ,                ,               ,         ,           ,          
 6396,              ,                ,               ,    134289,       23474,      54035,              ,                ,               ,         ,           ,          
 6397,              ,                ,               ,    136356,       23602,      55622,              ,                ,               ,         ,           ,          
 6398,              ,                ,               ,    133650,       23478,      54058,              ,                ,               ,         ,           ,          
 6399,              ,                ,               ,    139423,       23331,      56198,              ,                ,               ,         ,           ,          
 6400,              ,                ,               ,    130751,       23745,      56593,              ,                ,               ,         ,           ,          
 6401,              ,                ,               ,    132999,       23684,      59137,              ,                ,               ,         ,           ,          
 6402,              ,                ,               ,    133378,       23777,      54476,              ,                ,               ,         ,           ,          
 6403,              ,                ,               ,    132511,       23759,      55065,              ,                ,               ,         ,           ,          
 6404,              ,                ,               ,    133818,       23630,      56540,              ,                ,               ,         ,           ,          
 6405,              ,                ,               ,    133537,       23611,      53881,              ,                ,               ,         ,           ,          
 6406,              ,                ,               ,    134941,       23496,      50226,              ,                ,               ,         ,           ,          
 6407,              ,                ,               ,    135828,       23521,      51811,              ,                ,               ,         ,           ,          
 6408,              ,                ,               ,    133998,       23586,      50556,              ,                ,               ,         ,           ,          
 6409,              ,                ,               ,    137951,       23231,      50636,              ,                ,               ,         ,           ,          
 6410,              ,                ,               ,    138814,       23553,      64271,              ,                ,               ,         ,           ,          
 6411,              ,                ,               ,    137585,       23475,      53976,              ,                ,               ,         ,           ,          
 6412,              ,                ,               ,    136662,       23581,      57630,              ,                ,               ,         ,           ,          
 6413,              ,                ,               ,    133630,       23749,      49416,              ,                ,               ,         ,           ,          
 6414,              ,                ,               ,    134557,       23509,      50959,              ,                ,               ,         ,           ,          
 6415,              ,                ,               ,    135667,       23584,      52113,              ,                ,               ,         ,           ,          
 6416,              ,                ,               ,    132341,       23675,      49608,              ,                ,               ,         ,           ,          
 6417,              ,                ,               ,    133460,       23783,      50109,              ,                ,               ,         ,           ,          
 6418,              ,                ,               ,    140898,       23576,      52087,              ,                ,               ,         ,           ,          
 6419,              ,                ,               ,    131546,       23795,      57387,              ,                ,               ,         ,           ,          
 6420,              ,                ,               ,    133699,       23651,      49242,              ,                ,               ,         ,           ,          
 6421,              ,                ,               ,    135771,       23518,      53872,              ,                ,               ,         ,           ,          
 6422,              ,                ,               ,    135815,       23602,      50429,              ,                ,               ,         ,           ,          
 6423,              ,                ,               ,    135342,       23495,      49635,              ,                ,               ,         ,           ,          
 6424,              ,                ,               ,    134960,       23645,      51854,              ,                ,               ,         ,           ,          
 6425,              ,                ,               ,    133626,       23520,      49676,              ,                ,               ,         ,           ,          
 6426,              ,                ,               ,    134776,       23593,      50987,              ,                ,               ,         ,           ,          
 6427,              ,                ,               ,    135363,       23587,      49205,              ,                ,               ,         ,           ,          
 6428,              ,                ,               ,    134125,       23758,      49142,              ,                ,               ,         ,           ,          
 6429,              ,                ,               ,    137072,       23553,      50487,              ,                ,               ,         ,           ,          
 6430,              ,                ,               ,    133211,       23770,      49255,              ,                ,               ,         ,           ,          
 6431,              ,                ,               ,    135325,       23623,      49560,              ,                ,               ,         ,           ,          
 6432,              ,                ,               ,    134696,       23779,      50837,              ,                ,               ,         ,           ,          
 6433,              ,                ,               ,    138930,       23503,      51145,              ,                ,               ,         ,           ,          
 6434,              ,                ,               ,    132631,       23854,      50758,              ,                ,               ,         ,           ,          
 6435,              ,                ,               ,    133219,       23805,      50221,              ,                ,               ,         ,           ,          
 6436,              ,                ,               ,    133050,       23894,      50102,              ,                ,               ,         ,           ,          
 6437,              ,                ,               ,    134594,       23791,      51036,              ,                ,               ,         ,           ,          
 6438,              ,                ,               ,    140631,       23446,      59741,              ,                ,               ,         ,           ,          
 6439,              ,                ,               ,    133871,       23653,      50602,              ,                ,               ,         ,           ,          
 6440,              ,                ,               ,    135614,       23684,      49200,              ,                ,               ,         ,           ,          
 6441,              ,                ,               ,    135189,       23744,      50385,              ,                ,               ,         ,           ,          
 6442,              ,                ,               ,    135185,       23763,      50825,              ,                ,               ,         ,           ,          
 6443,              ,                ,               ,    134669,       23834,      50340,              ,                ,               ,         ,           ,          
 6444,              ,                ,               ,    132921,       23740,      48538,              ,                ,               ,         ,           ,          
 6445,              ,                ,               ,    139918,       23591,      52765,              ,                ,               ,         ,           ,          
 6446,              ,                ,               ,    137744,       23602,      51621,              ,                ,               ,         ,           ,          
 6447,              ,                ,               ,    139403,       23573,      51881,              ,                ,               ,         ,           ,          
 6448,              ,                ,               ,    134944,       23620,      50729,              ,                ,               ,         ,           ,          
 6449,              ,                ,               ,    140809,       23531,      57178,              ,                ,               ,         ,           ,          
 6450,              ,                ,               ,    135028,       23897,      49786,              ,                ,               ,         ,           ,          
 6451,              ,                ,               ,    135588,       23671,      50310,              ,                ,               ,         ,           ,          
 6452,              ,                ,               ,    134610,       23795,      51094,              ,                ,               ,         ,           ,          
 6453,              ,                ,               ,    133609,       23731,      49690,              ,                ,               ,         ,           ,          
 6454,              ,                ,               ,    137301,       23614,      50252,              ,                ,               ,         ,           ,          
 6455,              ,                ,               ,    135595,       23713,      51661,              ,                ,               ,         ,           ,          
 6456,              ,                ,               ,    135473,       23808,      50587,              ,                ,               ,         ,           ,          
 6457,              ,                ,               ,    133767,       23850,      55875,              ,                ,               ,         ,           ,          
 6458,              ,                ,               ,    136017,       23859,      52669,              ,                ,               ,         ,           ,          
 6459,              ,                ,               ,    136023,       23860,      50215,              ,                ,               ,         ,           ,          
 6460,              ,                ,               ,    135041,       23946,      50657,              ,                ,               ,         ,           ,          
 6461,              ,                ,               ,    136164,       23760,      49751,              ,                ,               ,         ,           ,          
 6462,              ,                ,               ,    136312,       23746,      49989,              ,                ,               ,         ,           ,          
 6463,              ,                ,               ,    134298,       23905,      49759,              ,                ,               ,         ,           ,          
 6464,              ,                ,               ,    136800,       23719,      50651,              ,                ,               ,         ,           ,          
 6465,              ,                ,               ,    138625,       23850,      52846,              ,                ,               ,         ,           ,          
 6466,              ,                ,               ,    132628,       24094,      49321,              ,                ,               ,         ,           ,          
 6467,              ,                ,               ,    140545,       23600,      54145,              ,                ,               ,         ,           ,          
 6468,              ,                ,               ,    137327,       23748,      58584,              ,                ,               ,         ,           ,          
 6469,              ,                ,               ,    134454,       23864,      53512,              ,                ,               ,         ,           ,          
 6470,              ,                ,               ,    136068,       23893,      55552,              ,                ,               ,         ,           ,          
 6471,              ,                ,               ,    139266,       23783,      53799,              ,                ,               ,         ,           ,          
 6472,              ,                ,               ,    138396,       23733,      57028,              ,                ,               ,         ,           ,          
 6473,              ,                ,               ,    138311,       23837,      60252,              ,                ,               ,         ,           ,          
 6474,              ,                ,               ,    139495,       23620,      56812,              ,                ,               ,         ,           ,          
 6475,              ,                ,               ,    139269,       23703,      61983,              ,                ,               ,         ,           ,          
 6476,              ,                ,               ,    135032,       23753,      55618,              ,                ,               ,         ,           ,          
 6477,              ,                ,               ,    132947,       23964,      54587,              ,                ,               ,         ,           ,          
 6478,              ,                ,               ,    135766,       23730,      55819,              ,                ,               ,         ,           ,          
 6479,              ,                ,               ,    133887,       24030,      51946,              ,                ,               ,         ,           ,          
 6480,              ,                ,               ,    134985,       23911,      52316,              ,                ,               ,         ,           ,          
 6481,              ,                ,               ,    134063,       23931,      51244,              ,                ,               ,         ,           ,          
 6482,              ,                ,               ,    134743,       24010,      52990,              ,                ,               ,         ,           ,          
 6483,              ,                ,               ,    135132,       24004,      51026,              ,                ,               ,         ,           ,          
 6484,              ,                ,               ,    136936,       23920,      53962,              ,                ,               ,         ,           ,          
 6485,              ,                ,               ,    138867,       23885,      56026,              ,                ,               ,         ,           ,          
 6486,              ,                ,               ,    143338,       23663,      57212,              ,                ,               ,         ,           ,          
 6487,              ,                ,               ,    137708,       23909,      51667,              ,                ,               ,         ,           ,          
 6488,              ,                ,               ,    135440,       23900,      51888,              ,                ,               ,         ,           ,          
 6489,              ,                ,               ,    135896,       23855,      52074,              ,                ,               ,         ,           ,          
 6490,              ,                ,               ,    133729,       24050,      50448,              ,                ,               ,         ,           ,          
 6491,              ,                ,               ,    136967,       23968,      51784,              ,                ,               ,         ,           ,          
 6492,              ,                ,               ,    135340,       23869,      50154,              ,                ,               ,         ,           ,          
 6493,              ,                ,               ,    137981,       23863,      87129,              ,                ,               ,         ,           ,          
 6494,              ,                ,               ,    136238,       24076,      50797,              ,                ,               ,         ,           ,          
 6495,              ,                ,               ,    136922,       24156,      51201,              ,                ,               ,         ,           ,          
 6496,              ,                ,               ,    140804,       23602,      53116,              ,                ,               ,         ,           ,          
 6497,              ,                ,               ,    137790,       23771,      52731,              ,                ,               ,         ,           ,          
 6498,              ,                ,               ,    137630,       23918,      51707,              ,                ,               ,         ,           ,          
 6499,              ,                ,               ,    134673,       24063,      50941,              ,                ,               ,         ,           ,          
 6500,              ,                ,               ,    131636,       24120,      52828,              ,                ,               ,         ,           ,          
 6501,              ,                ,               ,    132947,       24073,      57439,              ,                ,               ,         ,           ,          
 6502,              ,                ,               ,    139701,       23801,      59032,              ,                ,               ,         ,           ,          
 6503,              ,                ,               ,    132505,       24147,      55977,              ,                ,               ,         ,           ,          
 6504,              ,                ,               ,    139953,       23733,      59138,              ,                ,               ,         ,           ,          
 6505,              ,                ,               ,    135282,       24090,      56413,              ,                ,               ,         ,           ,          
 6506,              ,                ,               ,    134032,       24126,      56610,              ,                ,               ,         ,           ,          
 6507,              ,                ,               ,    139032,       23910,      54696,              ,                ,               ,         ,           ,          
 6508,              ,                ,               ,    138115,       23877,      53755,              ,                ,               ,         ,           ,          
 6509,              ,                ,               ,    138591,       24075,      50975,              ,                ,               ,         ,           ,          
 6510,              ,                ,               ,    135836,       24123,      61216,              ,                ,               ,         ,           ,          
 6511,              ,                ,               ,    135842,       24025,      54630,              ,                ,               ,         ,           ,          
 6512,              ,                ,               ,    138600,       23906,      50057,              ,                ,               ,         ,           ,          
 6513,              ,                ,               ,    139852,       23881,      52348,              ,                ,               ,         ,           ,          
 6514,              ,                ,               ,    139406,       23955,      54618,              ,                ,               ,         ,           ,          
 6515,              ,                ,               ,    138730,       23905,      55932,              ,                ,               ,         ,           ,          
 6516,              ,                ,               ,    139639,       23914,      56491,              ,                ,               ,         ,           ,          
 6517,              ,                ,               ,    137266,       24107,      56194,              ,                ,               ,         ,           ,          
 6518,              ,                ,               ,    134472,       24083,      55424,              ,                ,               ,         ,           ,          
 6519,              ,                ,               ,    139595,       23944,      57773,              ,                ,               ,         ,           ,          
 6520,              ,                ,               ,    135456,       24121,      55574,              ,                ,               ,         ,           ,          
 6521,              ,                ,               ,    137489,       24077,      53913,              ,                ,               ,         ,           ,          
 6522,              ,                ,               ,    137867,       23978,      54668,              ,                ,               ,         ,           ,          
 6523,              ,                ,               ,    135937,       24195,      61878,              ,                ,               ,         ,           ,          
 6524,              ,                ,               ,    135532,       24053,      59581,              ,                ,               ,         ,           ,          
 6525,              ,                ,               ,    136504,       23998,      60849,              ,                ,               ,         ,           ,          
 6526,              ,                ,               ,    133487,       24209,      57038,              ,                ,               ,         ,           ,          
 6527,              ,                ,               ,    137321,       24017,      65685,              ,                ,               ,         ,           ,          
 6528,              ,                ,               ,    142480,       23798,      63130,              ,                ,               ,         ,           ,          
 6529,              ,                ,               ,    136193,       23945,      58959,              ,                ,               ,         ,           ,          
 6530,              ,                ,               ,    138878,       23945,      59842,              ,                ,               ,         ,           ,          
 6531,              ,                ,               ,    138976,       24049,      58665,              ,                ,               ,         ,           ,          
 6532,              ,                ,               ,    139754,       24030,      61584,              ,                ,               ,         ,           ,          
 6533,              ,                ,               ,    135765,       24084,      57436,              ,                ,               ,         ,           ,          
 6534,              ,                ,               ,    133907,       24230,      58833,              ,                ,               ,         ,           ,          
 6535,              ,                ,               ,    135084,       24251,      58940,              ,                ,               ,         ,           ,          
 6536,              ,                ,               ,    135534,       24161,      58516,              ,                ,               ,         ,           ,          
 6537,              ,                ,               ,    139001,       24036,      53826,              ,                ,               ,         ,           ,          
 6538,              ,                ,               ,    134395,       24201,      52082,              ,                ,               ,         ,           ,          
 6539,              ,                ,               ,    135756,       24122,      55523,              ,                ,               ,         ,           ,          
 6540,              ,                ,               ,    134190,       24357,      58679,              ,                ,               ,         ,           ,          
 6541,              ,                ,               ,    139287,       24162,      58236,              ,                ,               ,         ,           ,          
 6542,              ,                ,               ,    139773,       24013,      55927,              ,                ,               ,         ,           ,          
 6543,              ,                ,               ,    136792,       24179,      55166,              ,                ,               ,         ,           ,          
 6544,              ,                ,               ,    137517,       24076,      60897,              ,                ,               ,         ,           ,          
 6545,              ,                ,               ,    140212,       24110,      56699,              ,                ,               ,         ,           ,          
 6546,              ,                ,               ,    140690,       23965,      56019,              ,                ,               ,         ,           ,          
 6547,              ,                ,               ,    137095,       24089,      56511,              ,                ,               ,         ,           ,          
 6548,              ,                ,               ,    138638,       24132,      59566,              ,                ,               ,         ,           ,          
 6549,              ,                ,               ,    137515,       24060,      55429,              ,                ,               ,         ,           ,          
 6550,              ,                ,               ,    138252,       24186,      58134,              ,                ,               ,         ,           ,          
 6551,              ,                ,               ,    141279,       24080,      61511,              ,                ,               ,         ,           ,          
 6552,              ,                ,               ,    138521,       24137,      55264,              ,                ,               ,         ,           ,          
 6553,              ,                ,               ,    144900,       23923,      60970,              ,                ,               ,         ,           ,          
 6554,              ,                ,               ,    137991,       24045,      55889,              ,                ,               ,         ,           ,          
 6555,              ,                ,               ,    135674,       24353,      54557,              ,                ,               ,         ,           ,          
 6556,              ,                ,               ,    140881,       23969,      54001,              ,                ,               ,         ,           ,          
 6557,              ,                ,               ,    137766,       24093,      57265,              ,                ,               ,         ,           ,          
 6558,              ,                ,               ,    138278,       24220,      58141,              ,                ,               ,         ,           ,          
 6559,              ,                ,               ,    136636,       24065,      56475,              ,                ,               ,         ,           ,          
 6560,              ,                ,               ,    140393,       24092,      61859,              ,                ,               ,         ,           ,          
 6561,              ,                ,               ,    138983,       24151,      63968,              ,                ,               ,         ,           ,          
 6562,              ,                ,               ,    136063,       24263,      56672,              ,                ,               ,         ,           ,          
 6563,              ,                ,               ,    142193,       24034,      57816,              ,                ,               ,         ,           ,          
 6564,              ,                ,               ,    136806,       24127,      52980,              ,                ,               ,         ,           ,          
 6565,              ,                ,               ,    137384,       24287,      55392,              ,                ,               ,         ,           ,          
 6566,              ,                ,               ,    142821,       24076,      56078,              ,                ,               ,         ,           ,          
 6567,              ,                ,               ,    143888,       24137,      54241,              ,                ,               ,         ,           ,          
 6568,              ,                ,               ,    136347,       24298,      54261,              ,                ,               ,         ,           ,          
 6569,              ,                ,               ,    140307,       24303,      56615,              ,                ,               ,         ,           ,          
 6570,              ,                ,               ,    136058,       24276,      56276,              ,                ,               ,         ,           ,          
 6571,              ,                ,               ,    138925,       24238,      55898,              ,                ,               ,         ,           ,          
 6572,              ,                ,               ,    138106,       24249,      56139,              ,                ,               ,         ,           ,          
 6573,              ,                ,               ,    140554,       24077,      55573,              ,                ,               ,         ,           ,          
 6574,              ,                ,               ,    135566,       24406,      53474,              ,                ,               ,         ,           ,          
 6575,              ,                ,               ,    139807,       24235,      54332,              ,                ,               ,         ,           ,          
 6576,              ,                ,               ,    137071,       24383,      55940,              ,                ,               ,         ,           ,          
 6577,              ,                ,               ,    134715,       24389,      53951,              ,                ,               ,         ,           ,          
 6578,              ,                ,               ,    137230,       24330,      56190,              ,                ,               ,         ,           ,          
 6579,              ,                ,               ,    140100,       24112,      60791,              ,                ,               ,         ,           ,          
 6580,              ,                ,               ,    136560,       24277,      54240,              ,                ,               ,         ,           ,          
 6581,              ,                ,               ,    139747,       24304,      54949,              ,                ,               ,         ,           ,          
 6582,              ,                ,               ,    137293,       24378,      57346,              ,                ,               ,         ,           ,          
 6583,              ,                ,               ,    136087,       24310,      56776,              ,                ,               ,         ,           ,          
 6584,              ,                ,               ,    136871,       24424,      55853,              ,                ,               ,         ,           ,          
 6585,              ,                ,               ,    141529,       24411,      64637,              ,                ,               ,         ,           ,          
 6586,              ,                ,               ,    140382,       24173,      57620,              ,                ,               ,         ,           ,          
 6587,              ,                ,               ,    135337,       24375,      54585,              ,                ,               ,         ,           ,          
 6588,              ,                ,               ,    134948,       24371,      53399,              ,                ,               ,         ,           ,          
 6589,              ,                ,               ,    135926,       24397,      52255,              ,                ,               ,         ,           ,          
 6590,              ,                ,               ,    139957,       24191,      56741,              ,                ,               ,         ,           ,          
 6591,              ,                ,               ,    137084,       24346,      53585,              ,                ,               ,         ,           ,          
 6592,              ,                ,               ,    137902,       24362,      57924,              ,                ,               ,         ,           ,          
 6593,              ,                ,               ,    136181,       24487,      52291,              ,                ,               ,         ,           ,          
 6594,              ,                ,               ,    138429,       24276,      55712,              ,                ,               ,         ,           ,          
 6595,              ,                ,               ,    135423,       24444,      56337,              ,                ,               ,         ,           ,          
 6596,              ,                ,               ,    139330,       24472,      61107,              ,                ,               ,         ,           ,          
 6597,              ,                ,               ,    139630,       24444,      54853,              ,                ,               ,         ,           ,          
 6598,              ,                ,               ,    139967,       24408,      54989,              ,                ,               ,         ,           ,          
 6599,              ,                ,               ,    137372,       24415,      54593,              ,                ,               ,         ,           ,          
 6600,              ,                ,               ,    143004,       24211,      58011,              ,                ,               ,         ,           ,          
 6601,              ,                ,               ,    137734,       24330,      57708,              ,                ,               ,         ,           ,          
 6602,              ,                ,               ,    142233,       24271,      57113,              ,                ,               ,         ,           ,          
 6603,              ,                ,               ,    140923,       24262,      56520,              ,                ,               ,         ,           ,          
 6604,              ,                ,               ,    138113,       24420,      55508,              ,                ,               ,         ,           ,          
 6605,              ,                ,               ,    137860,       24334,      56305,              ,                ,               ,         ,           ,          
 6606,              ,                ,               ,    138644,       24430,      68680,              ,                ,               ,         ,           ,          
 6607,              ,                ,               ,    141459,       24215,      60443,              ,                ,               ,         ,           ,          
 6608,              ,                ,               ,    145651,       24245,      58867,              ,                ,               ,         ,           ,          
 6609,              ,                ,               ,    136996,       24737,      52484,              ,                ,               ,         ,           ,          
 6610,              ,                ,               ,    139972,       24492,      56266,              ,                ,               ,         ,           ,          
 6611,              ,                ,               ,    138957,       24304,      54309,              ,                ,               ,         ,           ,          
 6612,              ,                ,               ,    140901,       24356,      76195,              ,                ,               ,         ,           ,          
 6613,              ,                ,               ,    139178,       24353,      73331,              ,                ,               ,         ,           ,          
 6614,              ,                ,               ,    136578,       24457,      55704,              ,                ,               ,         ,           ,          
 6615,              ,                ,               ,    138342,       24422,      56490,              ,                ,               ,         ,           ,          
 6616,              ,                ,               ,    142485,       24384,      56378,              ,                ,               ,         ,           ,          
 6617,              ,                ,               ,    139068,       24419,      55984,              ,                ,               ,         ,           ,          
 6618,              ,                ,               ,    139748,       24216,      54948,              ,                ,               ,         ,           ,          
 6619,              ,                ,               ,    140699,       24357,      63903,              ,                ,               ,         ,           ,          
 6620,              ,                ,               ,    145051,       24099,      59636,              ,                ,               ,         ,           ,          
 6621,              ,                ,               ,    140366,       24442,      54005,              ,                ,               ,         ,           ,          
